"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"MD_EMW1000v2","","SCS1","Head of Function - Operations Midlands","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","Midlands - West","08708506506","enquiries@environment-agency.gov.uk","MD_EMMX001v3","7797556","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/MD_EMW1000v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person129"
"HO_EBLW004","","SCS1","Head of Function - Environment and Business","The Water Resources teams ensure, as far as possible, that people and wildlife in England and Wales have, and will continue to have, sufficient water, when they need it. Primary activities include licensing access to water and tackling damaging abstractions, and overseeing the planning and investment by water companies to deliver secure water supplies.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Land & Water Quality - Water Resources","08708506506","enquiries@environment-agency.gov.uk","HO_EBLW001","1424591","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBLW004","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person100"
"HO_EVED166","Catherine Wright","SCS2","Head of Strategy & Reporting","Strategy and Reporting is the hub of the Evidence Directorate, undertaking the central planning and commissioning of work within the Directorate in order to provide a strategic steer on key environmental issues. The group also manages external partnerships and leads on Strategic Environmental Planning.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Strategy & Reporting","08708506506","enquiries@environment-agency.gov.uk","HO_EVD100","1246343","1","80000","84999","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED166","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person34"
"HO_EBRI006","","SCS1","Head of Function - Environment and Business","These teams manage relationships with the Better Regulation Executive and produce an annual business plan for all internal and external guidance. They lead several externally-funded programmes including EU Life+ I-Green project (Improving Guidance on Regulations for Enterprise and the Environment) and NetRegs.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Regulated Industry - Future Regulation","08708506506","enquiries@environment-agency.gov.uk","HO_EBRI001","1059261","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBRI006","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person71"
"HO_HR103","Christopher Birks","SCS2","Head of Internal Transformation","Delivers HR functions including change and Health and Safety.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Human Resources - Internal Transformation","08708506506","enquiries@environment-agency.gov.uk","HO_HR101","744169","1","60000","64999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_HR103","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person30"
"HO_NCPMS010","","SCS1","Head of Function - National Operations","Manages the seven local business unit operational teams.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - National Capital Programme Management Service - Operations","08708506506","enquiries@environment-agency.gov.uk","HO_NCPMS001","6073358","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NCPMS010","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person156"
"HO_FINEP001","Stephen Killeen","SCS2","Programme Director Organisational Review and Development","Provide the strategic direction and leadership on fundamentally reshaping the Environment Agency�s business model. Ensure that current and planned activities deliver appropriate resource allocations to meet internal/external priorities. Provide Directors with radical options on how to most effectively and efficiently use resources in 2010 and beyond.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Efficiency Programme","08708506506","enquiries@environment-agency.gov.uk","HO_NHF008","309841","1","105000","109999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FINEP001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person19"
"HO_EVED066v3","Robin Gaulton","SCS2","Head of Evidence Services","Lead the delivery of the Vision and Mission of the Evidence Directorate by the effective and efficient delivery of a suite of national professional services to improve the quality of the evidence underpinning our corporate plans and policies.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Evidence Services","08708506506","enquiries@environment-agency.gov.uk","HO_EVD100","170538","1","90000","94999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED066v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person24"
"HO_EBLW005","","SCS1","Head of Function - Environment and Business","These teams are responsible for advising on, monitoring and taking actions to safeguard fisheries and the diversity of life found within all kinds of water bodies. They assess the abstraction & fisheries impacts of hydropower, and other pressures on the water environment.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Land & Water Quality - Fisheries & Biodiversity","08708506506","enquiries@environment-agency.gov.uk","HO_EBLW001","1025588","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBLW005","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person69"
"HO_FIN1023","Phillip Winrow","SCS2","Head of Business Finance","Raise environmental protection, abstraction licensing and flood defence charges and levies which are necessary to fund the regulation of environmental licences, the management of water resources and 20% of flood risk management activities.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Business Finance","08708506506","enquiries@environment-agency.gov.uk","HO_NHF008","820855","1","75000","79999","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1023","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person20"
"HO_NHEA100v3","","SCS1","Head of Function - Corporate Strategy and Performance","Lead a multi-disciplined team to deliver a strategic programme of work in order to give assurance to the Audit Committee on the adequacy and effectiveness of risk management, control and governance in the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Corporate Strategy and Performance - Internal Audit","08708506506","enquiries@environment-agency.gov.uk","HO_NHE001","310841","1","0","0","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHEA100v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person77"
"HO_CIS001","Simon Pitt","SCS2","Head of Corporate Information Services","Lead the operating performance of CIS and associated services in order to deliver an effective operational IT Service to the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services","08708506506","enquiries@environment-agency.gov.uk","HO_NHP000v2","1075234","1","110000","114999","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CIS001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person21"
"HO_FIN1016","Robert Branson","SCS2","Head of Financial Management","Lead, manage and develop the provision of financial and other associated services (including Procurement and Facilities), in line with national standards. Define, develop and formulate financial management strategies, policies and plans to support the achievement of business objectives.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Financial Management","08708506506","enquiries@environment-agency.gov.uk","HO_NHF008","321496","1","85000","89999","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1016","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person25"
"HO_NHO028v3","","SCS1","Head of Function - National Operations","Lead the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Incident Management and Operations","08708506506","enquiries@environment-agency.gov.uk","HO_NHO034","198210","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO028v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person159"
"SE_RLT10000","","SCS1","Head of Function - Operations South East","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - North East Thames","08708506506","enquiries@environment-agency.gov.uk","SE_RLT00000","8625282","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT10000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person144"
"MD_EME1000v2","","SCS1","Head of Function - Operations Midlands","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","Midlands - East","08708506506","enquiries@environment-agency.gov.uk","MD_EMMX001v3","8108137","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/MD_EME1000v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person128"
"HO_FINEP007","","SCS1","Head of Function - Finance","Lead the delivery of Organisational Change activities across the Environment Agency to meet current and future challenges within the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Efficiency Programme","08708506506","enquiries@environment-agency.gov.uk","HO_FINEP001","68027","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FINEP007","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person87"
"HO_CIS237","","SCS1","Head of Function - Resources","Lead the end to end operating performance of CIS and associated services in order to deliver an effective operational IT Service to the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services - Service Delivery","08708506506","enquiries@environment-agency.gov.uk","HO_CIS001","803920","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CIS237","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person94"
"SE_RLT40000","","SCS1","Head of Function - Operations South East","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - Kent and South London","08708506506","enquiries@environment-agency.gov.uk","SE_RLT00000","12244425","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT40000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person140"
"NW_EARDv3","Toby Willison","SCS2","Director, NW","Provide strategic direction in the protection and enhancement of the environment in the business unit and contribute to protect and enhance the environment across the North West within the scope of Environment Agency responsibility and influence.","Department for Environment, Food and Rural Affairs","Environment Agency","North West - North West Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","233527","1","100000","104999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NW_EARDv3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person15"
"HO_EBPD001","Pamela Gilder","SCS2","Programme Director","To provide leadership and direction for the Environment Agency�s water resources activities. To ensure that the water companies of England and Wales are planning and investing to ensure secure sustainable water supplies to their customers, and report to ministers as necessary.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Programme Director","08708506506","enquiries@environment-agency.gov.uk","HO_EBD001","335869","1","90000","94999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBPD001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person18"
"HO_NHO026","","SCS1","Head of Function - Operations","Lead the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Operations - National Operations Delivery","","","HO_NHO034","239778","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO026","",""
